,tSNE1,tSNE2,dataset
4274,-26.44886,48.46104,Netherlands
4275,-24.83045,-37.96677,Netherlands
4276,-35.11866,-4.8634057,Netherlands
4277,41.142178,-20.608278,Netherlands
4278,9.423835,-47.50679,Netherlands
4279,-36.043118,-29.81027,Netherlands
4280,44.02462,-36.441555,Netherlands
4281,1.2033051,-59.529194,Netherlands
4282,-0.92492944,-22.226923,Netherlands
4283,20.02423,25.07571,Netherlands
4284,-26.828907,27.830128,Netherlands
4285,-18.762115,-64.900246,Netherlands
4286,-2.302836,42.01534,Netherlands
4287,34.919037,-61.71584,Netherlands
4288,-26.495771,38.84146,Netherlands
4289,17.205431,-52.670765,Netherlands
4290,37.004482,-45.51611,Netherlands
4291,-11.4787445,39.437374,Netherlands
4292,-0.97750384,-22.614182,Netherlands
4293,-0.89257324,-57.224094,Netherlands
4294,58.151024,44.666233,Netherlands
4295,-12.518729,41.831512,Netherlands
4296,-0.14382099,-24.557287,Netherlands
4297,-16.050007,-28.849346,Netherlands
4298,-7.146194,50.75317,Netherlands
4299,-12.688163,-30.163364,Netherlands
4300,-21.006739,-68.75488,Netherlands
4301,7.206071,-8.376711,Netherlands
4302,22.278471,-52.33408,Netherlands
4303,-14.072668,65.80638,Netherlands
4304,-26.295134,29.343721,Netherlands
4305,2.855828,-71.18969,Netherlands
4306,32.475506,65.69518,Netherlands
4307,27.002016,-28.356485,Netherlands
4308,-14.222015,-19.08391,Netherlands
4309,-11.290251,-63.09512,Netherlands
4310,15.289369,74.55817,Netherlands
4311,8.853043,-46.42455,Netherlands
4312,15.673467,69.500595,Netherlands
4313,-4.476279,-10.943923,Netherlands
4314,-26.536982,40.23825,Netherlands
