,tSNE1,tSNE2,dataset
764,46.80005,-0.30754203,Germany1
765,-8.383809,-11.278929,Germany1
766,3.5569808,36.79219,Germany1
767,15.8098135,-24.28583,Germany1
768,25.685913,-13.724593,Germany1
769,30.441721,4.1302214,Germany1
770,-6.380635,1.6170458,Germany1
771,-3.9929538,-11.2218075,Germany1
772,3.1625602,4.388559,Germany1
773,15.865403,-63.791218,Germany1
